species,count_year,how_many_cw,number_by_party_hours,flags
"Plain Xenops
[Xenops minutus]","2017 [118]
Count Date: 12/28/2017
# Participants: 42
# Species Reported: 177
Total Hrs.: 90.00",,,
"Plain Xenops
[Xenops minutus]","2018 [119]
Count Date: 12/28/2018
# Participants: 49
# Species Reported: 192
Total Hrs.: 90.50",1,0.011,
"Plain Xenops
[Xenops minutus]","2019 [120]
Count Date: 12/28/2019
# Participants: 16
# Species Reported: 186
Total Hrs.: 63.00",,,
"Northern Beardless-Tyrannulet
[Camptostoma imberbe]","2010 [111]
Count Date: 12/28/2010
# Participants: 21
# Species Reported: 148
Total Hrs.: 69.50",1,0.0144,
"Northern Beardless-Tyrannulet
[Camptostoma imberbe]","2011 [112]
Count Date: 12/28/2011
# Participants: 27
# Species Reported: 153
Total Hrs.: 98.05",,,
"Northern Beardless-Tyrannulet
[Camptostoma imberbe]","2012 [113]
Count Date: 12/28/2012
# Participants: 34
# Species Reported: 185
Total Hrs.: 98.25",5,0.0509,
"Northern Beardless-Tyrannulet
[Camptostoma imberbe]","2013 [114]
Count Date: 12/28/2013
# Participants: 45
# Species Reported: 186
Total Hrs.: 126.30",5,0.0396,
"Northern Beardless-Tyrannulet
[Camptostoma imberbe]","2014 [115]
Count Date: 12/28/2014
# Participants: 44
# Species Reported: 175
Total Hrs.: 62.25",1,0.0161,
"Northern Beardless-Tyrannulet
[Camptostoma imberbe]","2015 [116]
Count Date: 12/28/2015
# Participants: 36
# Species Reported: 181
Total Hrs.: 91.00",2,0.022,
"Northern Beardless-Tyrannulet
[Camptostoma imberbe]","2016 [117]
Count Date: 12/28/2016
# Participants: 32
# Species Reported: 152
Total Hrs.: 90.80",,,
"Northern Beardless-Tyrannulet
[Camptostoma imberbe]","2017 [118]
Count Date: 12/28/2017
# Participants: 42
# Species Reported: 177
Total Hrs.: 90.00",4,0.0444,
"Northern Beardless-Tyrannulet
[Camptostoma imberbe]","2018 [119]
Count Date: 12/28/2018
# Participants: 49
# Species Reported: 192
Total Hrs.: 90.50",2,0.0221,
"Northern Beardless-Tyrannulet
[Camptostoma imberbe]","2019 [120]
Count Date: 12/28/2019
# Participants: 16
# Species Reported: 186
Total Hrs.: 63.00",,,
"Greenish Elaenia
[Myiopagis viridicata]","2010 [111]
Count Date: 12/28/2010
# Participants: 21
# Species Reported: 148
Total Hrs.: 69.50",,,
"Greenish Elaenia
[Myiopagis viridicata]","2011 [112]
Count Date: 12/28/2011
# Participants: 27
# Species Reported: 153
Total Hrs.: 98.05",1,0.0102,
"Greenish Elaenia
[Myiopagis viridicata]","2012 [113]
Count Date: 12/28/2012
# Participants: 34
# Species Reported: 185
Total Hrs.: 98.25",1,0.0102,
"Greenish Elaenia
[Myiopagis viridicata]","2013 [114]
Count Date: 12/28/2013
# Participants: 45
# Species Reported: 186
Total Hrs.: 126.30",1,0.0079,
"Greenish Elaenia
[Myiopagis viridicata]","2014 [115]
Count Date: 12/28/2014
# Participants: 44
# Species Reported: 175
Total Hrs.: 62.25",,,
"Greenish Elaenia
[Myiopagis viridicata]","2015 [116]
Count Date: 12/28/2015
# Participants: 36
# Species Reported: 181
Total Hrs.: 91.00",5,0.0549,
"Greenish Elaenia
[Myiopagis viridicata]","2016 [117]
Count Date: 12/28/2016
# Participants: 32
# Species Reported: 152
Total Hrs.: 90.80",,,
"Greenish Elaenia
[Myiopagis viridicata]","2017 [118]
Count Date: 12/28/2017
# Participants: 42
# Species Reported: 177
Total Hrs.: 90.00",1,0.0111,
"Greenish Elaenia
[Myiopagis viridicata]","2018 [119]
Count Date: 12/28/2018
# Participants: 49
# Species Reported: 192
Total Hrs.: 90.50",6,0.0663,
"Greenish Elaenia
[Myiopagis viridicata]","2019 [120]
Count Date: 12/28/2019
# Participants: 16
# Species Reported: 186
Total Hrs.: 63.00",2,0.0317,
"Yellow-bellied Elaenia
[Elaenia flavogaster]","2010 [111]
Count Date: 12/28/2010
# Participants: 21
# Species Reported: 148
Total Hrs.: 69.50",4,0.0576,
"Yellow-bellied Elaenia
[Elaenia flavogaster]","2011 [112]
Count Date: 12/28/2011
# Participants: 27
# Species Reported: 153
Total Hrs.: 98.05",1,0.0102,
"Yellow-bellied Elaenia
[Elaenia flavogaster]","2012 [113]
Count Date: 12/28/2012
# Participants: 34
# Species Reported: 185
Total Hrs.: 98.25",,,
"Yellow-bellied Elaenia
[Elaenia flavogaster]","2013 [114]
Count Date: 12/28/2013
# Participants: 45
# Species Reported: 186
Total Hrs.: 126.30",3,0.0238,
"Yellow-bellied Elaenia
[Elaenia flavogaster]","2014 [115]
Count Date: 12/28/2014
# Participants: 44
# Species Reported: 175
Total Hrs.: 62.25",,,
"Yellow-bellied Elaenia
[Elaenia flavogaster]","2015 [116]
Count Date: 12/28/2015
# Participants: 36
# Species Reported: 181
Total Hrs.: 91.00",,,
"Yellow-bellied Elaenia
[Elaenia flavogaster]","2016 [117]
Count Date: 12/28/2016
# Participants: 32
# Species Reported: 152
Total Hrs.: 90.80",1,0.011,
"Yellow-bellied Elaenia
[Elaenia flavogaster]","2017 [118]
Count Date: 12/28/2017
# Participants: 42
# Species Reported: 177
Total Hrs.: 90.00",,,
"Yellow-bellied Elaenia
[Elaenia flavogaster]","2018 [119]
Count Date: 12/28/2018
# Participants: 49
# Species Reported: 192
Total Hrs.: 90.50",3,0.0331,
"Yellow-bellied Elaenia
[Elaenia flavogaster]","2019 [120]
Count Date: 12/28/2019
# Participants: 16
# Species Reported: 186
Total Hrs.: 63.00",2,0.0317,
"Ochre-bellied Flycatcher
[Mionectes oleagineus]","2010 [111]
Count Date: 12/28/2010
# Participants: 21
# Species Reported: 148
Total Hrs.: 69.50",1,0.0144,
"Ochre-bellied Flycatcher
[Mionectes oleagineus]","2011 [112]
Count Date: 12/28/2011
# Participants: 27
# Species Reported: 153
Total Hrs.: 98.05",,,
"Ochre-bellied Flycatcher
[Mionectes oleagineus]","2012 [113]
Count Date: 12/28/2012
# Participants: 34
# Species Reported: 185
Total Hrs.: 98.25",,,
"Ochre-bellied Flycatcher
[Mionectes oleagineus]","2013 [114]
Count Date: 12/28/2013
# Participants: 45
# Species Reported: 186
Total Hrs.: 126.30",1,0.0079,
"Ochre-bellied Flycatcher
[Mionectes oleagineus]","2014 [115]
Count Date: 12/28/2014
# Participants: 44
# Species Reported: 175
Total Hrs.: 62.25",,,
"Ochre-bellied Flycatcher
[Mionectes oleagineus]","2015 [116]
Count Date: 12/28/2015
# Participants: 36
# Species Reported: 181
Total Hrs.: 91.00",,,
"Ochre-bellied Flycatcher
[Mionectes oleagineus]","2016 [117]
Count Date: 12/28/2016
# Participants: 32
# Species Reported: 152
Total Hrs.: 90.80",,,
"Ochre-bellied Flycatcher
[Mionectes oleagineus]","2017 [118]
Count Date: 12/28/2017
# Participants: 42
# Species Reported: 177
Total Hrs.: 90.00",1,0.0111,
"Ochre-bellied Flycatcher
[Mionectes oleagineus]","2018 [119]
Count Date: 12/28/2018
# Participants: 49
# Species Reported: 192
Total Hrs.: 90.50",1,0.011,
"Ochre-bellied Flycatcher
[Mionectes oleagineus]","2019 [120]
Count Date: 12/28/2019
# Participants: 16
# Species Reported: 186
Total Hrs.: 63.00",,,
"Paltry Tyrannulet
[Zimmerius vilissimus]","2010 [111]
Count Date: 12/28/2010
# Participants: 21
# Species Reported: 148
Total Hrs.: 69.50",,,
"Paltry Tyrannulet
[Zimmerius vilissimus]","2011 [112]
Count Date: 12/28/2011
# Participants: 27
# Species Reported: 153
Total Hrs.: 98.05",,,
"Paltry Tyrannulet
[Zimmerius vilissimus]","2012 [113]
Count Date: 12/28/2012
# Participants: 34
# Species Reported: 185
Total Hrs.: 98.25",,,
"Paltry Tyrannulet
[Zimmerius vilissimus]","2013 [114]
Count Date: 12/28/2013
# Participants: 45
# Species Reported: 186
Total Hrs.: 126.30",2,0.0158,"US,"
"Paltry Tyrannulet
[Zimmerius vilissimus]","2014 [115]
Count Date: 12/28/2014
# Participants: 44
# Species Reported: 175
Total Hrs.: 62.25",,,
"Paltry Tyrannulet
[Zimmerius vilissimus]","2015 [116]
Count Date: 12/28/2015
# Participants: 36
# Species Reported: 181
Total Hrs.: 91.00",,,
"Paltry Tyrannulet
[Zimmerius vilissimus]","2016 [117]
Count Date: 12/28/2016
# Participants: 32
# Species Reported: 152
Total Hrs.: 90.80",,,
"Paltry Tyrannulet
[Zimmerius vilissimus]","2017 [118]
Count Date: 12/28/2017
# Participants: 42
# Species Reported: 177
Total Hrs.: 90.00",,,
"Paltry Tyrannulet
[Zimmerius vilissimus]","2018 [119]
Count Date: 12/28/2018
# Participants: 49
# Species Reported: 192
Total Hrs.: 90.50",,,
"Paltry Tyrannulet
[Zimmerius vilissimus]","2019 [120]
Count Date: 12/28/2019
# Participants: 16
# Species Reported: 186
Total Hrs.: 63.00",,,
"Northern Bentbill
[Oncostoma cinereigulare]","2010 [111]
Count Date: 12/28/2010
# Participants: 21
# Species Reported: 148
Total Hrs.: 69.50",,,
"Northern Bentbill
[Oncostoma cinereigulare]","2011 [112]
Count Date: 12/28/2011
# Participants: 27
# Species Reported: 153
Total Hrs.: 98.05",,,
"Northern Bentbill
[Oncostoma cinereigulare]","2012 [113]
Count Date: 12/28/2012
# Participants: 34
# Species Reported: 185
Total Hrs.: 98.25",1,0.0102,
"Northern Bentbill
[Oncostoma cinereigulare]","2013 [114]
Count Date: 12/28/2013
# Participants: 45
# Species Reported: 186
Total Hrs.: 126.30",4,0.0317,
"Northern Bentbill
[Oncostoma cinereigulare]","2014 [115]
Count Date: 12/28/2014
# Participants: 44
# Species Reported: 175
Total Hrs.: 62.25",5,0.0803,
"Northern Bentbill
[Oncostoma cinereigulare]","2015 [116]
Count Date: 12/28/2015
# Participants: 36
# Species Reported: 181
Total Hrs.: 91.00",1,0.011,
"Northern Bentbill
[Oncostoma cinereigulare]","2016 [117]
Count Date: 12/28/2016
# Participants: 32
# Species Reported: 152
Total Hrs.: 90.80",,,
"Northern Bentbill
[Oncostoma cinereigulare]","2017 [118]
Count Date: 12/28/2017
# Participants: 42
# Species Reported: 177
Total Hrs.: 90.00",2,0.0222,
"Northern Bentbill
[Oncostoma cinereigulare]","2018 [119]
Count Date: 12/28/2018
# Participants: 49
# Species Reported: 192
Total Hrs.: 90.50",5,0.0552,
"Northern Bentbill
[Oncostoma cinereigulare]","2019 [120]
Count Date: 12/28/2019
# Participants: 16
# Species Reported: 186
Total Hrs.: 63.00",3,0.0476,
"Slate-headed Tody-Flycatcher
[Poecilotriccus sylvia]","2010 [111]
Count Date: 12/28/2010
# Participants: 21
# Species Reported: 148
Total Hrs.: 69.50",2,0.0288,
"Slate-headed Tody-Flycatcher
[Poecilotriccus sylvia]","2011 [112]
Count Date: 12/28/2011
# Participants: 27
# Species Reported: 153
Total Hrs.: 98.05",,,
"Slate-headed Tody-Flycatcher
[Poecilotriccus sylvia]","2012 [113]
Count Date: 12/28/2012
# Participants: 34
# Species Reported: 185
Total Hrs.: 98.25",2,0.0204,
"Slate-headed Tody-Flycatcher
[Poecilotriccus sylvia]","2013 [114]
Count Date: 12/28/2013
# Participants: 45
# Species Reported: 186
Total Hrs.: 126.30",1,0.0079,
"Slate-headed Tody-Flycatcher
[Poecilotriccus sylvia]","2014 [115]
Count Date: 12/28/2014
# Participants: 44
# Species Reported: 175
Total Hrs.: 62.25",1,0.0161,
"Slate-headed Tody-Flycatcher
[Poecilotriccus sylvia]","2015 [116]
Count Date: 12/28/2015
# Participants: 36
# Species Reported: 181
Total Hrs.: 91.00",1,0.011,
"Slate-headed Tody-Flycatcher
[Poecilotriccus sylvia]","2016 [117]
Count Date: 12/28/2016
# Participants: 32
# Species Reported: 152
Total Hrs.: 90.80",1,0.011,
"Slate-headed Tody-Flycatcher
[Poecilotriccus sylvia]","2017 [118]
Count Date: 12/28/2017
# Participants: 42
# Species Reported: 177
Total Hrs.: 90.00",,,
"Slate-headed Tody-Flycatcher
[Poecilotriccus sylvia]","2018 [119]
Count Date: 12/28/2018
# Participants: 49
# Species Reported: 192
Total Hrs.: 90.50",,,
"Slate-headed Tody-Flycatcher
[Poecilotriccus sylvia]","2019 [120]
Count Date: 12/28/2019
# Participants: 16
# Species Reported: 186
Total Hrs.: 63.00",5,0.0794,
"Common Tody-Flycatcher
[Todirostrum cinereum]","2010 [111]
Count Date: 12/28/2010
# Participants: 21
# Species Reported: 148
Total Hrs.: 69.50",,,
"Common Tody-Flycatcher
[Todirostrum cinereum]","2011 [112]
Count Date: 12/28/2011
# Participants: 27
# Species Reported: 153
Total Hrs.: 98.05",,,
"Common Tody-Flycatcher
[Todirostrum cinereum]","2012 [113]
Count Date: 12/28/2012
# Participants: 34
# Species Reported: 185
Total Hrs.: 98.25",,,
"Common Tody-Flycatcher
[Todirostrum cinereum]","2013 [114]
Count Date: 12/28/2013
# Participants: 45
# Species Reported: 186
Total Hrs.: 126.30",2,0.0158,"US,"
"Common Tody-Flycatcher
[Todirostrum cinereum]","2014 [115]
Count Date: 12/28/2014
# Participants: 44
# Species Reported: 175
Total Hrs.: 62.25",,,
"Common Tody-Flycatcher
[Todirostrum cinereum]","2015 [116]
Count Date: 12/28/2015
# Participants: 36
# Species Reported: 181
Total Hrs.: 91.00",,,
"Common Tody-Flycatcher
[Todirostrum cinereum]","2016 [117]
Count Date: 12/28/2016
# Participants: 32
# Species Reported: 152
Total Hrs.: 90.80",,,
"Common Tody-Flycatcher
[Todirostrum cinereum]","2017 [118]
Count Date: 12/28/2017
# Participants: 42
# Species Reported: 177
Total Hrs.: 90.00",2,0.0222,
"Common Tody-Flycatcher
[Todirostrum cinereum]","2018 [119]
Count Date: 12/28/2018
# Participants: 49
# Species Reported: 192
Total Hrs.: 90.50",1,0.011,
"Common Tody-Flycatcher
[Todirostrum cinereum]","2019 [120]
Count Date: 12/28/2019
# Participants: 16
# Species Reported: 186
Total Hrs.: 63.00",,,
"Yellow-olive Flycatcher
[Tolmomyias sulphurescens]","2010 [111]
Count Date: 12/28/2010
# Participants: 21
# Species Reported: 148
Total Hrs.: 69.50",8,0.1151,
"Yellow-olive Flycatcher
[Tolmomyias sulphurescens]","2011 [112]
Count Date: 12/28/2011
# Participants: 27
# Species Reported: 153
Total Hrs.: 98.05",16,0.1632,
"Yellow-olive Flycatcher
[Tolmomyias sulphurescens]","2012 [113]
Count Date: 12/28/2012
# Participants: 34
# Species Reported: 185
Total Hrs.: 98.25",27,0.2748,
"Yellow-olive Flycatcher
[Tolmomyias sulphurescens]","2013 [114]
Count Date: 12/28/2013
# Participants: 45
# Species Reported: 186
Total Hrs.: 126.30",34,0.2692,
"Yellow-olive Flycatcher
[Tolmomyias sulphurescens]","2014 [115]
Count Date: 12/28/2014
# Participants: 44
# Species Reported: 175
Total Hrs.: 62.25",20,0.3213,
"Yellow-olive Flycatcher
[Tolmomyias sulphurescens]","2015 [116]
Count Date: 12/28/2015
# Participants: 36
# Species Reported: 181
Total Hrs.: 91.00",18,0.1978,
"Yellow-olive Flycatcher
[Tolmomyias sulphurescens]","2016 [117]
Count Date: 12/28/2016
# Participants: 32
# Species Reported: 152
Total Hrs.: 90.80",11,0.1211,
"Yellow-olive Flycatcher
[Tolmomyias sulphurescens]","2017 [118]
Count Date: 12/28/2017
# Participants: 42
# Species Reported: 177
Total Hrs.: 90.00",20,0.2222,
"Yellow-olive Flycatcher
[Tolmomyias sulphurescens]","2018 [119]
Count Date: 12/28/2018
# Participants: 49
# Species Reported: 192
Total Hrs.: 90.50",34,0.3757,
"Yellow-olive Flycatcher
[Tolmomyias sulphurescens]","2019 [120]
Count Date: 12/28/2019
# Participants: 16
# Species Reported: 186
Total Hrs.: 63.00",11,0.1746,
"Stub-tailed Spadebill
[Platyrinchus cancrominus]","2010 [111]
Count Date: 12/28/2010
# Participants: 21
# Species Reported: 148
Total Hrs.: 69.50",,,
"Stub-tailed Spadebill
[Platyrinchus cancrominus]","2011 [112]
Count Date: 12/28/2011
# Participants: 27
# Species Reported: 153
Total Hrs.: 98.05",,,
"Stub-tailed Spadebill
[Platyrinchus cancrominus]","2012 [113]
Count Date: 12/28/2012
# Participants: 34
# Species Reported: 185
Total Hrs.: 98.25",1,0.0102,
"Stub-tailed Spadebill
[Platyrinchus cancrominus]","2013 [114]
Count Date: 12/28/2013
# Participants: 45
# Species Reported: 186
Total Hrs.: 126.30",,,
"Stub-tailed Spadebill
[Platyrinchus cancrominus]","2014 [115]
Count Date: 12/28/2014
# Participants: 44
# Species Reported: 175
Total Hrs.: 62.25",,,
"Stub-tailed Spadebill
[Platyrinchus cancrominus]","2015 [116]
Count Date: 12/28/2015
# Participants: 36
# Species Reported: 181
Total Hrs.: 91.00",1,0.011,
"Stub-tailed Spadebill
[Platyrinchus cancrominus]","2016 [117]
Count Date: 12/28/2016
# Participants: 32
# Species Reported: 152
Total Hrs.: 90.80",,,
"Stub-tailed Spadebill
[Platyrinchus cancrominus]","2017 [118]
Count Date: 12/28/2017
# Participants: 42
# Species Reported: 177
Total Hrs.: 90.00",,,
"Stub-tailed Spadebill
[Platyrinchus cancrominus]","2018 [119]
Count Date: 12/28/2018
# Participants: 49
# Species Reported: 192
Total Hrs.: 90.50",,,
"Stub-tailed Spadebill
[Platyrinchus cancrominus]","2019 [120]
Count Date: 12/28/2019
# Participants: 16
# Species Reported: 186
Total Hrs.: 63.00",,,
"Royal Flycatcher
[Onychorhynchus coronatus]","2010 [111]
Count Date: 12/28/2010
# Participants: 21
# Species Reported: 148
Total Hrs.: 69.50",,,
"Royal Flycatcher
[Onychorhynchus coronatus]","2011 [112]
Count Date: 12/28/2011
# Participants: 27
# Species Reported: 153
Total Hrs.: 98.05",3,0.0306,
"Royal Flycatcher
[Onychorhynchus coronatus]","2012 [113]
Count Date: 12/28/2012
# Participants: 34
# Species Reported: 185
Total Hrs.: 98.25",3,0.0305,
"Royal Flycatcher
[Onychorhynchus coronatus]","2013 [114]
Count Date: 12/28/2013
# Participants: 45
# Species Reported: 186
Total Hrs.: 126.30",10,0.0792,
"Royal Flycatcher
[Onychorhynchus coronatus]","2014 [115]
Count Date: 12/28/2014
# Participants: 44
# Species Reported: 175
Total Hrs.: 62.25",4,0.0643,
"Royal Flycatcher
[Onychorhynchus coronatus]","2015 [116]
Count Date: 12/28/2015
# Participants: 36
# Species Reported: 181
Total Hrs.: 91.00",4,0.044,
"Royal Flycatcher
[Onychorhynchus coronatus]","2016 [117]
Count Date: 12/28/2016
# Participants: 32
# Species Reported: 152
Total Hrs.: 90.80",6,0.0661,
"Royal Flycatcher
[Onychorhynchus coronatus]","2017 [118]
Count Date: 12/28/2017
# Participants: 42
# Species Reported: 177
Total Hrs.: 90.00",2,0.0222,
"Royal Flycatcher
[Onychorhynchus coronatus]","2018 [119]
Count Date: 12/28/2018
# Participants: 49
# Species Reported: 192
Total Hrs.: 90.50",,,
"Royal Flycatcher
[Onychorhynchus coronatus]","2019 [120]
Count Date: 12/28/2019
# Participants: 16
# Species Reported: 186
Total Hrs.: 63.00",6,0.0952,
"Olive-sided Flycatcher
[Contopus cooperi]","2010 [111]
Count Date: 12/28/2010
# Participants: 21
# Species Reported: 148
Total Hrs.: 69.50",,,
"Olive-sided Flycatcher
[Contopus cooperi]","2011 [112]
Count Date: 12/28/2011
# Participants: 27
# Species Reported: 153
Total Hrs.: 98.05",,,
"Olive-sided Flycatcher
[Contopus cooperi]","2012 [113]
Count Date: 12/28/2012
# Participants: 34
# Species Reported: 185
Total Hrs.: 98.25",,,
"Olive-sided Flycatcher
[Contopus cooperi]","2013 [114]
Count Date: 12/28/2013
# Participants: 45
# Species Reported: 186
Total Hrs.: 126.30",,,
"Olive-sided Flycatcher
[Contopus cooperi]","2014 [115]
Count Date: 12/28/2014
# Participants: 44
# Species Reported: 175
Total Hrs.: 62.25",,,
"Olive-sided Flycatcher
[Contopus cooperi]","2015 [116]
Count Date: 12/28/2015
# Participants: 36
# Species Reported: 181
Total Hrs.: 91.00",,,
"Olive-sided Flycatcher
[Contopus cooperi]","2016 [117]
Count Date: 12/28/2016
# Participants: 32
# Species Reported: 152
Total Hrs.: 90.80",,,
"Olive-sided Flycatcher
[Contopus cooperi]","2017 [118]
Count Date: 12/28/2017
# Participants: 42
# Species Reported: 177
Total Hrs.: 90.00",,,
"Olive-sided Flycatcher
[Contopus cooperi]","2018 [119]
Count Date: 12/28/2018
# Participants: 49
# Species Reported: 192
Total Hrs.: 90.50",2,0.0221,
"Olive-sided Flycatcher
[Contopus cooperi]","2019 [120]
Count Date: 12/28/2019
# Participants: 16
# Species Reported: 186
Total Hrs.: 63.00",,,
"Dark Pewee
[Contopus lugubris]","2010 [111]
Count Date: 12/28/2010
# Participants: 21
# Species Reported: 148
Total Hrs.: 69.50",,,
"Dark Pewee
[Contopus lugubris]","2011 [112]
Count Date: 12/28/2011
# Participants: 27
# Species Reported: 153
Total Hrs.: 98.05",1,0.0102,
"Dark Pewee
[Contopus lugubris]","2012 [113]
Count Date: 12/28/2012
# Participants: 34
# Species Reported: 185
Total Hrs.: 98.25",,,
"Dark Pewee
[Contopus lugubris]","2013 [114]
Count Date: 12/28/2013
# Participants: 45
# Species Reported: 186
Total Hrs.: 126.30",,,
"Dark Pewee
[Contopus lugubris]","2014 [115]
Count Date: 12/28/2014
# Participants: 44
# Species Reported: 175
Total Hrs.: 62.25",,,
"Dark Pewee
[Contopus lugubris]","2015 [116]
Count Date: 12/28/2015
# Participants: 36
# Species Reported: 181
Total Hrs.: 91.00",,,
"Dark Pewee
[Contopus lugubris]","2016 [117]
Count Date: 12/28/2016
# Participants: 32
# Species Reported: 152
Total Hrs.: 90.80",,,
"Dark Pewee
[Contopus lugubris]","2017 [118]
Count Date: 12/28/2017
# Participants: 42
# Species Reported: 177
Total Hrs.: 90.00",,,
"Dark Pewee
[Contopus lugubris]","2018 [119]
Count Date: 12/28/2018
# Participants: 49
# Species Reported: 192
Total Hrs.: 90.50",,,
